,osmid,y,x,street_count,highway,ref
633,108578,51.5365666,-0.0819055,3,,
634,108581,51.5349057,-0.082886,3,,
635,108583,51.5374935,-0.0817079,3,,
636,108584,51.53727,-0.0792466,1,,
637,108586,51.5389895,-0.0767006,3,,
638,108590,51.5324511,-0.0770917,3,,
639,108591,51.5329174,-0.0771442,3,,
640,108594,51.5317481,-0.074398,3,,
641,108595,51.5318213,-0.0714594,3,,
642,108596,51.5272036,-0.0800894,3,,
643,108597,51.5262768,-0.0780367,3,,
644,108600,51.5328089,-0.093287,3,,
645,108601,51.5333172,-0.0935642,3,,
646,108610,51.538659,-0.0989254,3,,
647,108615,51.5431088,-0.0955079,3,,
648,108621,51.5349914,-0.0700986,4,,
649,108626,51.5345143,-0.0628039,3,,
650,108628,51.5319412,-0.0611889,3,,
651,108629,51.5321708,-0.059805,3,,
652,108631,51.5311869,-0.0607986,3,,
653,108636,51.5304456,-0.0577465,3,,
654,108645,51.5318473,-0.0706043,3,,
655,108646,51.5309794,-0.0705577,3,,
656,108647,51.529951,-0.070513,3,,
657,108649,51.5298331,-0.0687276,3,,
658,108651,51.5299458,-0.0664502,3,,
659,108654,51.5260339,-0.0563803,3,,
660,108657,51.5255192,-0.0551399,3,,
661,108769,51.5126445,-0.0567434,3,,
662,108771,51.5129496,-0.055572,3,,
663,108785,51.5111228,-0.0569733,3,,
664,108786,51.5111182,-0.0561943,3,,
665,108787,51.5120441,-0.056645,3,,
666,108788,51.5102968,-0.0561597,3,,
667,108798,51.504826,-0.0639747,3,,
668,108802,51.5065746,-0.0667559,4,,
669,108805,51.5050985,-0.0686582,3,,
670,108808,51.5055446,-0.0702595,3,,
671,108810,51.5061172,-0.0707562,3,,
672,108811,51.5066336,-0.0724378,3,,
673,108812,51.5063136,-0.0727032,3,,
674,108827,51.5071743,-0.0764829,3,,
675,108838,51.5087276,-0.0862808,3,,
676,108842,51.5089704,-0.0886045,3,,
677,108844,51.5092824,-0.0907616,3,,
678,108845,51.5094203,-0.0917045,4,,
679,108850,51.5063388,-0.0838134,3,,
680,108856,51.5054806,-0.0912593,4,,
681,108857,51.5061683,-0.0883379,5,,
682,108858,51.5059681,-0.0884908,3,crossing,
683,108860,51.5048679,-0.0900163,5,,
684,108871,51.5106816,-0.0977889,3,,
685,108877,51.5086207,-0.105887,3,,
686,108881,51.5082953,-0.1095586,3,,
687,108883,51.5082192,-0.1103746,3,,
688,108895,51.5120871,-0.1189345,3,,
689,108896,51.5129341,-0.1181265,3,,
690,108899,51.5141677,-0.1179995,3,,
691,108901,51.5177057,-0.1191781,3,,
692,108902,51.5179846,-0.1164696,3,,
693,108903,51.5182554,-0.113802,3,,
694,108905,51.5213682,-0.1217745,3,,
695,108906,51.5220961,-0.1195809,3,,
696,108909,51.5243714,-0.1159159,4,,
697,108928,51.5374558,-0.1003851,3,,
698,108929,51.5381275,-0.0995568,4,,
699,108933,51.5387169,-0.1059015,3,,
700,108940,51.5409547,-0.1048502,3,,
701,108941,51.5411507,-0.1027969,3,,
702,108942,51.5308379,-0.1193746,4,crossing,
703,108944,51.5306369,-0.1184314,3,,
704,108945,51.5304818,-0.1177996,3,,
705,108947,51.5358025,-0.1071231,3,,
706,109149,51.5418583,-0.14568,3,,
707,109150,51.5428902,-0.144178,3,,
708,109151,51.5428651,-0.1433098,3,,
709,109152,51.5427292,-0.1418306,4,,
710,109153,51.5410616,-0.1421021,4,,
711,109155,51.5402509,-0.1455401,3,,
712,109161,51.5399122,-0.1479296,3,,
713,109163,51.5392538,-0.1475423,3,,
714,109165,51.5373234,-0.1465208,3,,
715,109167,51.5392629,-0.1446371,4,,
716,109168,51.5367876,-0.1423701,4,,
717,109170,51.5361238,-0.1467451,3,,
718,109172,51.5368295,-0.1462223,3,,
719,109173,51.537066,-0.1466881,4,,
720,109175,51.5363919,-0.1449025,3,,
721,109185,51.5377422,-0.1486695,3,,
722,109190,51.5424859,-0.1473269,3,,
723,109196,51.5438838,-0.1525325,3,,
724,109199,51.5448688,-0.1492932,3,,
725,109200,51.5453159,-0.1495699,3,,
726,109202,51.5459424,-0.1506963,6,crossing,
727,109348,51.5247751,-0.1229449,4,,
728,109352,51.5268998,-0.1142368,3,,
729,109354,51.5280121,-0.1098325,3,,
730,109359,51.5263749,-0.1129121,4,,
731,109360,51.5270576,-0.0968048,4,,
732,109361,51.5297211,-0.0974446,4,,
733,109363,51.5262368,-0.0941417,3,,
734,109364,51.5249982,-0.0961589,3,,
735,109365,51.5242568,-0.0957096,3,,
736,109374,51.5236906,-0.080346,3,,
737,109376,51.5236935,-0.0749324,3,,
738,109377,51.5238988,-0.0739928,3,,
739,109378,51.5244877,-0.0741447,4,,
740,109382,51.5248754,-0.0716954,4,,
741,109383,51.524699,-0.0720728,3,,
742,109384,51.5239961,-0.0715166,4,,
743,109386,51.5236478,-0.0689461,3,,
744,109389,51.5220014,-0.0717047,4,,
745,109391,51.526434,-0.1368773,4,,
746,109392,51.5222369,-0.1311473,3,,
747,109396,51.5274939,-0.1172926,3,,
748,109398,51.5255549,-0.0938288,4,,
749,109400,51.5277151,-0.0969476,3,,
750,109408,51.5153809,-0.1021972,3,,
751,109411,51.5110557,-0.0967927,3,,
752,109412,51.5108815,-0.0950988,3,,
753,109414,51.5118987,-0.0851265,3,,
754,109416,51.5133665,-0.0861677,3,,
755,109417,51.5254396,-0.0847052,3,,
756,109418,51.5233061,-0.0862167,4,,
757,109419,51.5224032,-0.0808496,3,,
758,109430,51.520288,-0.0718705,4,,
759,109431,51.5200284,-0.0692162,3,,
760,109433,51.5240241,-0.0603907,3,,
761,109436,51.524215,-0.0593072,4,,
762,109443,51.5194012,-0.0620728,3,,
763,109445,51.5191221,-0.0631122,3,,
764,109457,51.5160414,-0.0622139,4,,
765,109464,51.5149857,-0.0555715,3,,
766,109466,51.5129562,-0.0561436,3,,
767,109467,51.5129343,-0.0567685,3,,
768,109469,51.5131721,-0.0641793,3,,
769,109470,51.5127077,-0.0641643,3,,
770,109471,51.5132001,-0.0628554,3,,
771,109577,51.5030052,-0.1497657,3,,
772,109579,51.5038232,-0.1488217,3,,
773,109582,51.5049508,-0.1509102,3,,
774,109583,51.5056637,-0.1507199,3,,
775,109585,51.5059105,-0.1497513,3,,
776,109586,51.5064188,-0.1499583,3,,
777,109587,51.5063696,-0.1504036,3,,
778,109588,51.5065327,-0.1521484,4,,
779,109606,51.5025879,-0.1517428,1,,
780,109607,51.502179,-0.152002,3,,
781,109608,51.501999,-0.1518033,3,motorway_junction,
782,109609,51.5024448,-0.149889,3,,
783,109613,51.5063927,-0.151977,4,,
784,109616,51.5043059,-0.151059,3,,
785,109618,51.5072052,-0.1435089,3,,
786,109619,51.5076408,-0.1426346,3,,
787,109620,51.5082635,-0.1290613,3,,
788,109621,51.5084354,-0.128209,4,,
789,109625,51.5076387,-0.1311287,3,,
790,109631,51.5080733,-0.1399878,3,,
791,109633,51.505944,-0.1255486,3,,
792,109634,51.506257,-0.1243271,3,,
793,109644,51.482455,-0.1721422,3,,
794,109655,51.4867202,-0.1875567,3,,
795,109660,51.5021119,-0.1590892,4,,
796,109661,51.5023022,-0.1570226,3,,
797,109662,51.5016731,-0.1649293,3,,
798,109663,51.5017178,-0.1655449,3,,
799,109666,51.5018335,-0.1688862,3,,
800,109669,51.5018839,-0.171952,3,,
801,109670,51.5017273,-0.174596,5,,
802,109673,51.5007385,-0.1620872,3,,
803,109675,51.4991778,-0.1644858,3,,
804,109676,51.4986706,-0.1654516,3,,
805,109677,51.4985453,-0.1657009,3,,
806,109679,51.4971738,-0.1682902,3,,
807,109700,51.5015756,-0.1563423,3,,
808,109704,51.5000688,-0.1560926,3,,
809,109707,51.4988581,-0.1547014,3,,
810,109708,51.498417,-0.1540458,3,,
811,109709,51.4981045,-0.1535313,3,,
812,109710,51.4978767,-0.1485226,3,,
813,109712,51.4981268,-0.1469963,4,,
814,109717,51.5000668,-0.1488757,3,,
815,109719,51.5006293,-0.1497838,3,,
816,109722,51.5126376,-0.0655135,3,,
817,109723,51.5122972,-0.0676133,3,,
818,109725,51.5149601,-0.0680115,3,,
819,109728,51.5128334,-0.0783206,3,,
820,109734,51.5110508,-0.0950486,3,,
821,109737,51.5103339,-0.0902129,3,,
822,109739,51.5059033,-0.0927987,3,,
823,109741,51.5062502,-0.0952225,4,,
824,109742,51.5065621,-0.0967883,3,,
825,109749,51.5081311,-0.1059434,3,,
826,109753,51.5057204,-0.1113433,4,,
827,109756,51.5066697,-0.1088756,3,,
828,109757,51.5070868,-0.1073284,3,,
829,109766,51.5180271,-0.0788482,3,,
830,109769,51.5166361,-0.0752779,4,,
831,109780,51.5157284,-0.0946076,3,,
832,109785,51.5132317,-0.0948589,4,,
833,109788,51.509696,-0.0848007,3,,
834,109794,51.5127378,-0.0581401,3,,
835,109795,51.5127266,-0.0579449,3,,
836,109806,51.5216255,-0.1129015,3,,
837,109811,51.5232247,-0.1104378,3,,
838,109819,51.5228775,-0.1166822,3,,
839,109826,51.5241094,-0.1170209,4,,
840,109827,51.5238365,-0.1181844,3,,
841,109832,51.5282511,-0.1253829,4,,
842,109833,51.5273461,-0.1245837,3,,
843,109835,51.5308202,-0.1224447,3,,
844,109836,51.5126672,-0.1212083,4,,
845,109838,51.5099588,-0.1226011,3,,
846,109840,51.4988438,-0.116446,3,,
847,109844,51.4983506,-0.1306644,3,,
848,109845,51.497589,-0.1305129,3,,
849,109849,51.4983885,-0.132445,3,,
850,109852,51.4984039,-0.1299665,3,,
851,109864,51.4903673,-0.146212,3,,
852,109865,51.4905021,-0.1457568,4,,
853,109866,51.4907244,-0.1450064,4,,
854,109867,51.4909854,-0.1441251,4,traffic_signals,
855,109868,51.4913034,-0.1430512,4,,
856,109869,51.4951071,-0.1822596,3,,
857,109870,51.4949798,-0.1828067,4,,
858,109873,51.4947598,-0.1859391,4,,
859,109884,51.4946114,-0.1955027,5,,
860,109886,51.4936713,-0.1982076,3,,
861,109935,51.5188803,-0.1042681,3,,
862,109939,51.5225925,-0.1064431,3,,
863,109942,51.5239836,-0.1028782,4,,
864,109943,51.5230307,-0.1052725,3,,
865,109944,51.5201288,-0.1003192,3,,
866,109953,51.5214217,-0.0982313,1,,
867,109961,51.5400112,-0.1135763,3,,
868,109963,51.5397826,-0.109514,3,,
869,109965,51.5329259,-0.1223941,3,,
870,109968,51.5261299,-0.1197543,1,,
871,109971,51.524416,-0.1609132,4,,
872,109972,51.5245442,-0.1602592,3,,
873,109985,51.5235879,-0.160525,3,,
874,109987,51.523336,-0.1619767,3,,
875,109990,51.5223673,-0.162177,3,,
876,109992,51.5229723,-0.1617978,3,,
877,109994,51.5227145,-0.1601294,4,,
878,109995,51.5228822,-0.1590202,4,,
879,109997,51.5240255,-0.1595626,3,,
880,110002,51.5229218,-0.1644501,3,,
881,110003,51.5242501,-0.1617697,4,,
882,110004,51.5230946,-0.1579515,4,,
883,110005,51.5216886,-0.1596317,4,,
884,110006,51.5211788,-0.1593805,3,,
885,110007,51.5205156,-0.1590728,4,,
886,110008,51.5202911,-0.1566942,4,,
887,110009,51.5209052,-0.1569689,3,,
888,110011,51.522072,-0.1574975,4,,
889,110013,51.522253,-0.1565,3,,
890,110016,51.5214113,-0.1610753,3,,
891,110017,51.5211182,-0.1629253,4,,
892,110022,51.519946,-0.1622076,3,,
893,110025,51.5189837,-0.163902,3,,
894,110026,51.5183754,-0.1626655,4,,
895,110030,51.513883,-0.1538113,3,,
896,110031,51.5135078,-0.1536659,4,,
897,110032,51.5137426,-0.1524233,3,,
898,110037,51.5103397,-0.1544018,4,traffic_signals,
899,110039,51.5109952,-0.1571023,4,,
900,110040,51.5104513,-0.1568034,3,,
901,110055,51.5089369,-0.1548235,3,,
902,110059,51.5072135,-0.150769,3,,
903,110062,51.5062161,-0.1522142,3,,
904,110072,51.5118468,-0.1721565,3,,
905,110086,51.5319123,-0.1390411,3,,
906,110094,51.5278629,-0.1313829,5,,
907,110095,51.5282728,-0.1302263,3,,
908,110096,51.5263906,-0.1336707,3,,
909,110097,51.5273553,-0.130842,4,,
910,110098,51.5272742,-0.130753,4,,
911,110099,51.5277277,-0.1296802,4,,
912,110104,51.5262963,-0.1335714,3,,
913,110105,51.5304587,-0.1244906,3,,
914,110111,51.5229484,-0.1425606,3,,
915,110119,51.5251473,-0.1139948,3,,
916,110121,51.523619,-0.1122087,4,,
917,110122,51.5238804,-0.113943,3,,
918,110123,51.5229883,-0.1130819,4,,
919,110124,51.5226524,-0.1127865,3,,
920,110130,51.5240511,-0.099092,3,,
921,110137,51.5240341,-0.0964449,3,,
922,110141,51.5208839,-0.0910984,3,,
923,110142,51.5207479,-0.0899435,3,,
924,110143,51.5195083,-0.0901946,3,,
925,110146,51.5192568,-0.0876681,5,,
926,110148,51.5215748,-0.087044,3,,
927,110150,51.5232369,-0.0873025,3,,
928,110152,51.523361,-0.084352,4,,
929,110159,51.5255147,-0.0886398,3,,
930,110166,51.5233034,-0.0816224,3,,
931,110173,51.5235826,-0.0727708,3,,
932,110176,51.5221435,-0.0731451,4,,
933,110181,51.5247979,-0.0752213,4,,
934,110186,51.5260358,-0.0680046,4,,
935,110187,51.5268734,-0.0682919,4,,
936,110188,51.5250729,-0.0677612,3,,
937,110191,51.5219333,-0.0708725,3,,
938,110192,51.5218628,-0.0697968,3,,
939,110198,51.5203356,-0.0673649,4,,
940,110200,51.5207288,-0.0699297,4,,
941,110201,51.5204548,-0.0685919,3,,
942,110206,51.5205423,-0.0587172,3,,
943,110234,51.5246641,-0.0940273,3,,
944,110238,51.5163762,-0.0835633,6,,
945,110241,51.5176625,-0.0708957,3,,
946,110243,51.5171361,-0.0714455,3,,
947,110248,51.5173595,-0.0667009,3,,
948,110249,51.5176838,-0.065662,4,crossing,
949,110250,51.5181549,-0.0639747,3,,
950,110252,51.517153,-0.0635609,3,,
951,110253,51.5169859,-0.0654873,3,,
952,110254,51.5170316,-0.0645452,3,,
953,110267,51.5263693,-0.1228316,3,,
954,110268,51.5256546,-0.1225059,4,,
955,110269,51.5254402,-0.1233324,4,,
956,110270,51.5261105,-0.1237464,4,,
957,110284,51.5260796,-0.1022723,3,,
958,110285,51.5265119,-0.1001059,4,,
959,110286,51.5269401,-0.0977285,3,,
960,110291,51.5292489,-0.0781815,1,,
961,130187,51.5240358,-0.167357,3,,
962,152207,51.5480183,-0.1412708,3,,
963,152208,51.5465244,-0.1417721,3,,
964,152209,51.538517,-0.1439197,4,,
965,152210,51.5389346,-0.1426145,4,,
966,152211,51.5405085,-0.1398869,4,,
967,152212,51.5383635,-0.1380152,4,,
968,152213,51.5368118,-0.1366989,4,,
969,152214,51.536184,-0.1386487,4,,
970,152215,51.5376684,-0.1400429,3,,
971,152216,51.53919,-0.1424058,3,,
972,152217,51.5371711,-0.1411003,4,,
973,152218,51.5358349,-0.1397048,3,,
974,152219,51.5374538,-0.1347672,3,,
975,152220,51.5391276,-0.1361145,4,,
976,152221,51.5418049,-0.1383702,4,,
977,152234,51.5407181,-0.1442231,4,,
978,152238,51.5395677,-0.1350823,3,,
979,152241,51.5398889,-0.1367522,4,,
980,152242,51.5393204,-0.1356581,3,,
981,155314,51.5466331,-0.1435825,3,,
982,155316,51.5463835,-0.1467508,3,,
983,155317,51.5466452,-0.1441862,3,,
984,155318,51.5508882,-0.140674,4,,
985,155319,51.5508602,-0.1379791,3,,
986,155320,51.5507662,-0.1347632,3,,
987,155321,51.5505755,-0.132929,3,,
988,155322,51.5484318,-0.1350495,4,,
989,155323,51.546865,-0.1353288,3,,
990,155326,51.5448194,-0.1347312,3,,
991,155327,51.5436186,-0.1364448,3,,
992,155328,51.5456437,-0.1335773,3,,
993,155332,51.5428139,-0.1374566,4,,
994,155333,51.5431516,-0.1355018,3,,
995,155335,51.5430041,-0.1315786,3,,
996,155337,51.5478369,-0.1304853,4,,
997,168064,51.5350028,-0.1223253,3,,
998,168069,51.5354499,-0.1324845,3,,
999,168070,51.5314161,-0.1303488,3,,
1000,168071,51.5352347,-0.1354391,4,,
1001,168072,51.5346651,-0.1376127,1,,
1002,168074,51.5332331,-0.1372219,3,,
1003,168075,51.5313721,-0.1352076,3,,
1004,168077,51.5369556,-0.1224307,4,,
1005,168078,51.535559,-0.1223258,3,,
1006,168082,51.542502,-0.12575,3,,
1007,168083,51.5434107,-0.1259578,4,,
1008,168086,51.5448545,-0.1177307,3,,
1009,168087,51.5438645,-0.117563,4,,
1010,168088,51.5457136,-0.1265334,3,,
1011,168089,51.5316079,-0.1112157,4,,
1012,168272,51.5132252,-0.1454324,4,,
1013,168777,51.5246558,-0.1432166,4,,
1014,180340,51.5203738,-0.1705849,3,,
1015,194250,51.5184705,-0.1347409,3,,
1016,194255,51.5321724,-0.1184136,4,,
1017,194257,51.5310801,-0.1182006,3,,
1018,194259,51.5225855,-0.1737474,3,,
1019,194267,51.5235689,-0.175221,3,,
1020,194271,51.5257394,-0.1781775,4,,
1021,194273,51.5287501,-0.169184,3,,
1022,194274,51.5276368,-0.1741184,4,,
1023,194278,51.5386202,-0.1694722,3,,
1024,194280,51.5416796,-0.1731833,3,,
1025,195074,51.5214243,-0.1377745,4,,
1026,195097,51.5336107,-0.1392255,3,,
1027,195148,51.5534717,-0.1237245,3,,
1028,195709,51.551648,-0.1411304,5,crossing,
1029,195710,51.5527869,-0.14213,3,,
1030,195712,51.5538788,-0.1374214,4,,
1031,195713,51.5540251,-0.1348538,3,,
1032,195717,51.5593835,-0.1402539,3,,
1033,195720,51.5607442,-0.1371505,3,,
1034,195722,51.5572218,-0.1342993,3,,
1035,197591,51.5198014,-0.1890572,3,,
1036,197593,51.5203255,-0.1910137,3,,
1037,197595,51.5180857,-0.1890191,3,,
1038,197632,51.5204793,-0.1668882,3,,
1039,197634,51.5181356,-0.1674323,5,,
1040,197636,51.5192546,-0.1690352,5,,
1041,197637,51.5186576,-0.1682723,3,,
1042,197638,51.5179236,-0.1672514,3,,
1043,197697,51.5178603,-0.1481105,4,,
1044,197699,51.5246149,-0.1495148,3,,
1045,197933,51.5508987,-0.1100069,3,,
1046,197936,51.5511686,-0.1086307,3,,
1047,197937,51.5540588,-0.1103805,3,,
1048,197944,51.5524246,-0.1120533,3,,
1049,197945,51.5526597,-0.1123275,5,,
1050,197947,51.5530436,-0.1128729,3,,
1051,197948,51.5530567,-0.1127214,3,,
1052,197949,51.5540301,-0.1141316,3,,
1053,197953,51.5560122,-0.1114495,3,crossing,
1054,197954,51.5555614,-0.111237,3,,
1055,197955,51.5544796,-0.110675,3,,
1056,197958,51.5577577,-0.1127628,4,,
1057,197960,51.5572386,-0.114262,4,,
1058,197966,51.5593468,-0.1111047,3,,
1059,197968,51.5597021,-0.1145041,3,,
1060,197969,51.5601115,-0.1098348,3,,
1061,197971,51.5608598,-0.1091472,3,,
1062,197972,51.5618891,-0.1082322,3,,
1063,197974,51.5632087,-0.1077163,4,,
1064,197975,51.562894,-0.1077204,3,,
1065,197977,51.5633394,-0.1073482,3,,
1066,197978,51.4894801,-0.1902412,4,,
1067,197979,51.4908069,-0.191176,4,,
1068,197981,51.492593,-0.1936754,3,,
1069,197982,51.4933744,-0.1945693,3,,
1070,197985,51.490074,-0.1878099,3,,
1071,197992,51.4812001,-0.1832791,4,,
1072,198009,51.4753948,-0.1943185,3,,
1073,198010,51.4791253,-0.1877435,3,,
1074,198012,51.480147,-0.1815955,3,,
1075,198014,51.483336,-0.185443,4,crossing,
1076,198018,51.4907355,-0.1966916,3,,
1077,198021,51.4887918,-0.1930881,4,,
1078,198024,51.4866708,-0.1900397,3,,
1079,198026,51.4856464,-0.1884177,3,,
1080,198038,51.4887376,-0.1657033,3,,
1081,198042,51.4869504,-0.1701065,3,,
1082,198043,51.485818,-0.1730491,4,traffic_signals,
1083,198046,51.4839664,-0.1767653,3,,
1084,198047,51.4834489,-0.176982,3,,
1085,198048,51.482908,-0.1778393,3,,
1086,198049,51.4826081,-0.1786102,3,,
1087,198050,51.4822878,-0.1794575,4,,
1088,198051,51.4820126,-0.1802486,3,,
1089,198052,51.4930231,-0.169717,3,,
1090,198053,51.4927771,-0.1701502,3,,
1091,198055,51.4922377,-0.1711082,3,,
1092,198056,51.4919242,-0.1716633,4,,
1093,198057,51.4916124,-0.1721642,4,,
1094,198058,51.4906244,-0.173757,3,,
1095,198060,51.489772,-0.1750933,3,,
1096,198063,51.5505244,-0.1094689,3,,
1097,198065,51.5498115,-0.1085646,3,,
1098,198066,51.5476545,-0.1058056,3,,
1099,198067,51.5500509,-0.1182173,5,,
1100,198072,51.5473019,-0.1165505,4,,
1101,198083,51.5342659,-0.1172066,4,,
1102,198084,51.5343399,-0.117667,3,,
1103,198092,51.5408003,-0.112355,4,,
1104,198098,51.545682,-0.1178866,3,,
1105,198100,51.5467994,-0.1180619,4,,
1106,198108,51.543946,-0.1168895,3,,
1107,198111,51.5443713,-0.1145485,3,,
1108,198118,51.5479383,-0.1180067,3,,
1109,198127,51.5444597,-0.1140606,3,,
1110,198128,51.5441181,-0.1138381,3,,
1111,198131,51.5431959,-0.1132703,3,mini_roundabout,
1112,198133,51.5436404,-0.1112337,3,,
1113,198134,51.5437123,-0.1109262,3,,
1114,198137,51.5488435,-0.1290923,4,,
1115,198139,51.5481343,-0.1277565,3,,
1116,198142,51.5474633,-0.1270244,3,,
1117,198144,51.5463157,-0.1266898,3,,
1118,198146,51.5465325,-0.1267541,3,,
1119,198147,51.5463259,-0.1276855,3,,
1120,198148,51.5467486,-0.1284744,3,,
1121,198149,51.5471234,-0.1291661,3,,
1122,198151,51.5450976,-0.1261085,4,crossing,
1123,198155,51.550695,-0.1317572,3,,
1124,198156,51.5505446,-0.1306412,3,,
1125,198159,51.5483651,-0.1312986,4,,
1126,198161,51.5481276,-0.1333927,4,,
1127,198165,51.5497033,-0.1280794,3,,
1128,198174,51.5517771,-0.1315084,3,,
1129,198178,51.5493777,-0.1298879,3,,
1130,198180,51.5523013,-0.1250646,3,,
1131,198187,51.5542664,-0.1286136,3,,
1132,198189,51.5537435,-0.1307486,3,,
1133,198195,51.551782,-0.1209497,4,,
1134,198205,51.5527723,-0.117935,3,,
1135,198213,51.5547406,-0.120305,3,,
1136,198217,51.555341,-0.122158,3,,
1137,198223,51.5487109,-0.1227005,3,,
1138,198229,51.5317756,-0.07702,4,,
1139,198233,51.5310557,-0.080196,3,,
1140,198236,51.5345291,-0.0769807,4,,
1141,198238,51.5329412,-0.075913,4,,
1142,198242,51.5295028,-0.0748768,3,,
1143,198247,51.5308412,-0.0722232,3,,
1144,198248,51.530912,-0.0717514,3,,
1145,198252,51.5310696,-0.0682012,3,,
1146,198255,51.5312693,-0.0659911,3,,
1147,198256,51.5310225,-0.0696454,4,,
1148,198264,51.534993,-0.0718249,3,,
1149,198266,51.5348198,-0.0734522,4,crossing,
1150,198270,51.5357271,-0.0769101,3,,
1151,198272,51.5350945,-0.0769289,3,,
1152,198273,51.5352597,-0.0747599,3,,
1153,198274,51.5353271,-0.0737987,4,,
1154,198276,51.5354559,-0.0718686,3,,
1155,198277,51.5354963,-0.0701513,3,,
1156,198281,51.5317369,-0.0758863,3,,
1157,198282,51.5314081,-0.0758872,3,,
1158,198290,51.5308988,-0.0658423,3,,
1159,198295,51.5289032,-0.0651686,4,crossing,
1160,198296,51.5283565,-0.0649556,3,,
1161,198375,51.5275676,-0.1092609,3,,
1162,198376,51.5269018,-0.1084468,4,,
1163,198378,51.5254657,-0.1056903,4,,
1164,198379,51.5244158,-0.1077387,3,,
1165,198381,51.5259176,-0.1100646,4,,
1166,198383,51.5265877,-0.1088575,4,,
1167,198385,51.5276173,-0.1075275,3,,
1168,198388,51.5303222,-0.1032875,3,,
1169,198391,51.5300202,-0.1105213,3,,
1170,198395,51.5257059,-0.1053197,3,,
1171,198396,51.5257633,-0.0997737,3,,
1172,198397,51.5255091,-0.0996629,3,,
1173,198398,51.5251095,-0.0994986,3,,
1174,198399,51.5243351,-0.0991981,3,,
1175,198401,51.5344269,-0.1048865,4,,
1176,198403,51.5339749,-0.1052645,3,,
1177,198852,51.5215524,-0.1611103,3,,
1178,198854,51.5218158,-0.1596947,4,,
1179,199307,51.5614592,-0.1507093,3,mini_roundabout,
1180,199500,51.5636049,-0.0933263,4,,
1181,199503,51.5626396,-0.0962783,4,,
1182,199504,51.5630438,-0.0969734,3,,
1183,199506,51.564528,-0.0993404,3,,
1184,199508,51.5628543,-0.0919569,3,,
1185,199511,51.5642271,-0.091234,3,,
1186,199512,51.5621251,-0.0978053,4,,
1187,199513,51.5618404,-0.0986692,4,,
1188,199515,51.5633214,-0.102153,4,,
1189,199517,51.560815,-0.0986045,3,,
1190,199518,51.5610117,-0.0973572,3,,
1191,199524,51.5583283,-0.0985475,3,,
1192,199527,51.5578145,-0.1017934,3,,
1193,199528,51.5581603,-0.0985289,3,,
1194,199530,51.5554986,-0.1031504,4,,
1195,199531,51.5555582,-0.1003601,3,,
1196,199532,51.55577,-0.0981088,3,,
1197,199533,51.556002,-0.0980852,3,,
1198,199534,51.5561887,-0.0980632,3,,
1199,199537,51.5577004,-0.0984126,3,,
1200,199540,51.5547145,-0.1053845,3,crossing,
1201,199542,51.5567876,-0.1155838,3,,
1202,199545,51.5561114,-0.116963,5,,
1203,199546,51.5556494,-0.1183276,3,,
